Rank,Company Name,Ticker,Status,Note,Sector,Subsector,Filing Date,Revenue Millions,Revenue Growth Pct,Total Ai Mentions,Ai Count,Ml Count,Deep Learning Count,Neural Network Count,Genai Count,Llm Count,Gpt Count,Ai Classification,Benefit Quote,Risk Quote,All Quotes,Sec Url,Mentions Metadata
166,Hartford Financial Services Group,HIG,has_10k,,Financials,Insurance: Property and Casualty (Stock),2024-02-23T00:00:00Z,5910.0,-73.6,12,8,4,0,0,0,0,0,both,"Accelerating use of data and digital technology, including artificial intelligence, and voice of customer to drive a best-in-class experience","There has also been increased regulatory scrutiny of the use of emerging technologies related to artificial intelligence, including machine learning, predictive analytics and other 'big data' techniques. We may be subject to new regulations that could materially adversely affect our operations or ability to write business profitably in one or more jurisdictions.","[{""text"": ""Accelerating use of data and digital technology, including artificial intelligence, and voice of customer to drive a best-in-class experience"", ""type"": ""benefit""}, {""text"": ""There has also been increased regulatory scrutiny of the use of emerging technologies related to artificial intelligence, including machine learning, predictive analytics and other 'big data' techniques. We may be subject to new regulations that could materially adversely affect our operations or ability to write business profitably in one or more jurisdictions."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HIG&type=10-K,"[{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""A, Risk Factors, in Part II, Item"",""position"":271855},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""A, Risk Factors, in Part II, Item"",""position"":271936},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""Within our businesses, in"",""position"":282373},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""Within our businesses, in"",""position"":283194},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""Business"",""position"":283933},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":379582},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":379651},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":422654},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":422689},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":422986},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":423382},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":423410}]"
167,PG&E,PCG,has_10k,,Energy,Utilities: Gas and Electric,2024-02-22T00:00:00Z,24428.0,12.7,0,0,0,0,0,0,0,0,no_ai_mention,"In 2023, the Utility introduced or expanded its use of several measures including downed conductor detection, partial voltage force outs, and transmission operational controls which further decreased wildfire ignition risk.",,"[{""text"": ""In 2023, the Utility introduced or expanded its use of several measures including downed conductor detection, partial voltage force outs, and transmission operational controls which further decreased wildfire ignition risk."", ""type"": ""benefit""}, {""text"": ""The Utility uses safety and control systems to monitor, gather, and process real-time data on its gas system."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PCG&type=10-K,
168,Coupang,CPNG,has_10k,,Retailing,Internet Services and Retailing,2024-02-28T00:00:00Z,24383.0,18.5,3,3,0,0,0,0,0,0,both,"Our industry is also characterized by rapidly changing technology, including artificial intelligence or AI, new mobile applications and protocols, new products and services, new media and entertainment content, including user-generated content, and changing consumer demands and trends. Furthermore, our competitors are continuously developing innovations in personalized search and recommendation, online and offline shopping and marketing, communications, social networking, entertainment, logistics, and other services to enhance the customer experience.","Geopolitical tensions or conflicts, such as the conflict between Russia and Ukraine, and the increased adoption of artificial intelligence technologies, may further heighten the risk of cyber security incidents.","[{""text"": ""Our industry is also characterized by rapidly changing technology, including artificial intelligence or AI, new mobile applications and protocols, new products and services, new media and entertainment content, including user-generated content, and changing consumer demands and trends. Furthermore, our competitors are continuously developing innovations in personalized search and recommendation, online and offline shopping and marketing, communications, social networking, entertainment, logistics, and other services to enhance the customer experience."", ""type"": ""benefit""}, {""text"": ""Geopolitical tensions or conflicts, such as the conflict between Russia and Ukraine, and the increased adoption of artificial intelligence technologies, may further heighten the risk of cyber security incidents."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CPNG&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""16"",""section_name"":""Form"",""position"":92258},{""term"":""AI"",""section_num"":""16"",""section_name"":""Form"",""position"":92285},{""term"":""artificial_intelligence"",""section_num"":""16"",""section_name"":""Form"",""position"":190122}]"
169,EOG Resources,EOG,has_10k,,Energy,"Mining, Crude-Oil Production",2024-02-22T00:00:00Z,24186.0,-5.9,0,0,0,0,0,0,0,0,no_ai_mention,"We rely extensively on information technology systems, including internally developed software, data hosting platforms, real-time data acquisition systems, third-party software, cloud services and other internally or externally hosted hardware and software platforms, to (i) estimate our oil and gas reserves, (ii) process and record financial and operating data, (iii) process and analyze all stages of our business operations, including exploration, drilling, completions, production, gathering and processing, transportation, pipelines and other related activities and (iv) communicate with our employees and vendors, suppliers and other third parties.",,"[{""text"": ""We rely extensively on information technology systems, including internally developed software, data hosting platforms, real-time data acquisition systems, third-party software, cloud services and other internally or externally hosted hardware and software platforms, to (i) estimate our oil and gas reserves, (ii) process and record financial and operating data, (iii) process and analyze all stages of our business operations, including exploration, drilling, completions, production, gathering and processing, transportation, pipelines and other related activities and (iv) communicate with our employees and vendors, suppliers and other third parties."", ""type"": ""benefit""}, {""text"": ""EOG is also focused on innovation and cost-effective utilization of advanced technology associated with three-dimensional seismic and microseismic data, the development of reservoir simulation models and the use of improved drilling equipment and completion technologies for horizontal drilling and formation evaluation. These advanced technologies are used, as appropriate, throughout EOG to reduce the risks and costs associated with all aspects of oil and gas exploration, development and exploitation."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EOG&type=10-K,
170,Union Pacific,UNP,has_10k,,Transportation,Railroads,2024-02-09T00:00:00Z,24119.0,-3.0,0,0,0,0,0,0,0,0,no_ai_mention,"We continued to refine our proprietary software called Precision Train Builder to evaluate train and route characteristics to enable proactive intervention by our Operating Practices Command Center to prevent derailments. In addition, the software allows the team to simulate in-train forces to avoid train handling that would generate forces greater than tolerance limits.",,"[{""text"": ""We continued to refine our proprietary software called Precision Train Builder to evaluate train and route characteristics to enable proactive intervention by our Operating Practices Command Center to prevent derailments. In addition, the software allows the team to simulate in-train forces to avoid train handling that would generate forces greater than tolerance limits."", ""type"": ""benefit""}, {""text"": ""Further supporting our efforts, in March, the AAR announced a set of key safety actions. These include the installation of additional hot wheel bearing wayside detectors and enhanced standards for how we proactively use and share critical data. In addition, the industry is expanding efforts in first responder training and deploying technology to provide real-time railcar condition monitoring."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNP&type=10-K,
171,Rite Aid,RADCQ,has_10k,,Food & Drug Stores,Food & Drug Stores,2024-07-25T00:00:00Z,,,0,0,0,0,0,0,0,0,no_ai_mention,,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RAD&type=10-K,
172,Macy's,M,has_10k,,Retailing,General Merchandisers,2024-03-22T00:00:00Z,25449.0,0.6,2,1,0,0,0,1,0,0,both,"We are making, and expect to continue to make, substantial investments in our information technology systems, infrastructure and personnel, in some cases with the assistance of strategic partners and other third-party service providers. These investments involve replacing existing systems, some of which are older, legacy systems, outsourcing certain technology and business processes to third-party service providers, including the adoption of Generative AI in certain processes, making changes to existing systems including the migration of applications to the cloud, maintaining or enhancing legacy systems, or designing or acquiring new systems.","These efforts can result in significant potential risks, including failure of the systems to operate as designed, potential loss or corruption of data, changes in security processes and internal controls, cost overruns, implementation delays or errors and disruption of operations.","[{""text"": ""We are making, and expect to continue to make, substantial investments in our information technology systems, infrastructure and personnel, in some cases with the assistance of strategic partners and other third-party service providers. These investments involve replacing existing systems, some of which are older, legacy systems, outsourcing certain technology and business processes to third-party service providers, including the adoption of Generative AI in certain processes, making changes to existing systems including the migration of applications to the cloud, maintaining or enhancing legacy systems, or designing or acquiring new systems."", ""type"": ""benefit""}, {""text"": ""These efforts can result in significant potential risks, including failure of the systems to operate as designed, potential loss or corruption of data, changes in security processes and internal controls, cost overruns, implementation delays or errors and disruption of operations."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=M&type=10-K,"[{""term"":""generative_AI"",""section_num"":""16"",""section_name"":""Form"",""position"":91151},{""term"":""AI"",""section_num"":""16"",""section_name"":""Form"",""position"":91162}]"
173,Marriott International,MAR,has_10k,,"Hotels, Restaurants & Leisure","Hotels, Casinos, Resorts",2024-02-13T00:00:00Z,23713.0,14.2,0,0,0,0,0,0,0,0,no_ai_mention,"We deliver customer-minded enhancements, including powerful in-stay capabilities through our mobile app, such as contactless check-in and check-out, Mobile Key, chat, service requests, mobile dining, and more.[<cit_01kds99191ehbv0299cyh9zgwj>]",,"[{""text"": ""We deliver customer-minded enhancements, including powerful in-stay capabilities through our mobile app, such as contactless check-in and check-out, Mobile Key, chat, service requests, mobile dining, and more.[<cit_01kds99191ehbv0299cyh9zgwj>]"", ""type"": ""benefit""}, {""text"": ""Our focus on creating frictionless experiences throughout our digital direct channels is foundational to our long-term digital and technology transformation, which aims to grow our loyal customer base and drive more direct bookings and more business to our hotels.[<cit_01kds99191ehb9s9d0zh6622t6>]"", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MAR&type=10-K,
174,Lear,LEA,has_10k,,Motor Vehicles & Parts,Motor Vehicles & Parts,2024-02-08T00:00:00Z,23466.9,12.3,6,4,2,0,0,0,0,0,benefit,"We continue to build on our reputation for operational excellence through investment in Industry 4.0 technologies. Industry 4.0 refers to the current era of digital transformation in manufacturing. It involves the integration of new technologies, such as Industrial Internet of Things (IIoT), cloud computing, artificial intelligence (AI), machine learning and advanced automation, into production facilities and business operations. These technologies enable smart and automated machines and smart factories to communicate, analyze and optimize processes and products, resulting in higher efficiency, quality and responsiveness to customers.",,"[{""text"": ""We continue to build on our reputation for operational excellence through investment in Industry 4.0 technologies. Industry 4.0 refers to the current era of digital transformation in manufacturing. It involves the integration of new technologies, such as Industrial Internet of Things (IIoT), cloud computing, artificial intelligence (AI), machine learning and advanced automation, into production facilities and business operations. These technologies enable smart and automated machines and smart factories to communicate, analyze and optimize processes and products, resulting in higher efficiency, quality and responsiveness to customers."", ""type"": ""benefit""}, {""text"": ""In May 2022, we acquired Romanian-based Thagora Technology SRL (\""Thagora\"") to access scalable smart-manufacturing technology. Thagora's proprietary solutions complement our sustainable manufacturing processes by improving the production yield of our Seating segment's surface materials operations and lowering energy usage during production. In addition, Thagora's Industry 4.0 technologies bring significant advances to our manufacturing operations through engineering and logistics enhancements, including improved material traceability and facility footprint utilization capabilities."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LEA&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""16"",""section_name"":""Form"",""position"":85931},{""term"":""AI"",""section_num"":""16"",""section_name"":""Form"",""position"":85956},{""term"":""machine_learning"",""section_num"":""16"",""section_name"":""Form"",""position"":85961},{""term"":""artificial_intelligence"",""section_num"":""1"",""section_name"":""A"",""position"":243130},{""term"":""AI"",""section_num"":""1"",""section_name"":""A"",""position"":243155},{""term"":""machine_learning"",""section_num"":""1"",""section_name"":""A"",""position"":243160}]"
175,Genuine Parts,GPC,has_10k,,Wholesalers,Wholesalers: Diversified,2024-02-22T00:00:00Z,23090.6,4.5,6,4,2,0,0,0,0,0,both,Motion is also a leading supplier or automation products and motion control solutions in North America through Motion AI.,"Additionally, the techniques and sophistication used to conduct cyber-attacks and breaches of IT systems change frequently, including as a result of the deployment of evolving artificial intelligence tools used to identify vulnerabilities and create more effective phishing attempts, and have the potential to not be recognized until such attacks are launched or have been in place for a period of time.","[{""text"": ""Motion is also a leading supplier or automation products and motion control solutions in North America through Motion AI."", ""type"": ""benefit""}, {""text"": ""Additionally, the techniques and sophistication used to conduct cyber-attacks and breaches of IT systems change frequently, including as a result of the deployment of evolving artificial intelligence tools used to identify vulnerabilities and create more effective phishing attempts, and have the potential to not be recognized until such attacks are launched or have been in place for a period of time."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GPC&type=10-K,"[{""term"":""AI"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":55851},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":78844},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":78873},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":82961},{""term"":""machine_learning"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":104879},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":104897}]"
176,Sherwin-Williams,SHW,has_10k,,Chemicals,Chemicals,2024-02-20T00:00:00Z,23051.9,4.1,0,0,0,0,0,0,0,0,no_ai_mention,"We rely on information technology systems to conduct our business, including recording and processing transactions, manufacturing and selling our products, researching and developing new products, maintaining and growing our competitive position, and supporting and communicating with our employees, customers, suppliers and other vendors. These information technology systems are important to many business-critical processes including, but not limited to, production planning, manufacturing, distribution, finance, company operations, research and development, sales and customer service.",,"[{""text"": ""We rely on information technology systems to conduct our business, including recording and processing transactions, manufacturing and selling our products, researching and developing new products, maintaining and growing our competitive position, and supporting and communicating with our employees, customers, suppliers and other vendors. These information technology systems are important to many business-critical processes including, but not limited to, production planning, manufacturing, distribution, finance, company operations, research and development, sales and customer service."", ""type"": ""benefit""}, {""text"": ""We continue to mitigate these risks in a number of ways, including through additional investment, engagement of third-party experts and consultants, improving the security of our facilities and systems (including through upgrades to our security and information technology systems), providing annual training for all employees (with more enhanced or frequent training based on role or responsibility), assessing the continued appropriateness of relevant insurance coverage and strengthening our controls and procedures to identify, detect, protect against, respond to and mitigate these threats."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SHW&type=10-K,
177,Halliburton,HAL,has_10k,,Energy,"Oil and Gas Equipment, Services",2024-02-06T00:00:00Z,23018.0,13.4,1,1,0,0,0,0,0,0,benefit,Our accelerated deployment and integration of digital and automation technologies created technical differentiation in the market and contributed to our higher margins and increased internal efficiencies.,,"[{""text"": ""Our accelerated deployment and integration of digital and automation technologies created technical differentiation in the market and contributed to our higher margins and increased internal efficiencies."", ""type"": ""benefit""}, {""text"": ""Continue to drive differentiation and efficiencies through the deployment and integration of digital and automation technologies, both internally and for our customers."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HAL&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""7"",""section_name"":""Management"",""position"":34759}]"
178,Freeport-McMoRan,FCX,has_10k,,Energy,"Mining, Crude-Oil Production",2024-02-16T00:00:00Z,22855.0,0.3,7,7,0,0,0,0,0,0,both,"For example, we may develop and apply AI in decision support systems, material characterization, equipment reliability, mineral extraction and remote/autonomous operation. These applications may become important in our operations over time...In addition, we may utilize AI and other new technologies in software provided by third parties to enhance our capabilities in producing copper, improving business processes and responding to threats to our technology platforms.","Attacks have included and may include, but are not limited to, installation of malicious software, phishing, ransomware, social engineering tactics and credential attacks, insider threats, denial of service attacks, unauthorized access to data and other advanced and sophisticated cybersecurity breaches and threats, including those that increasingly target critical operational technologies and process control networks and those that are increasingly using artificial intelligence (AI) and quantum computing.","[{""text"": ""For example, we may develop and apply AI in decision support systems, material characterization, equipment reliability, mineral extraction and remote/autonomous operation. These applications may become important in our operations over time...In addition, we may utilize AI and other new technologies in software provided by third parties to enhance our capabilities in producing copper, improving business processes and responding to threats to our technology platforms."", ""type"": ""benefit""}, {""text"": ""Attacks have included and may include, but are not limited to, installation of malicious software, phishing, ransomware, social engineering tactics and credential attacks, insider threats, denial of service attacks, unauthorized access to data and other advanced and sophisticated cybersecurity breaches and threats, including those that increasingly target critical operational technologies and process control networks and those that are increasingly using artificial intelligence (AI) and quantum computing."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FCX&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":356841},{""term"":""AI"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":356866},{""term"":""artificial_intelligence"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":361016},{""term"":""AI"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":361294},{""term"":""AI"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":361802},{""term"":""AI"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":361921},{""term"":""AI"",""section_num"":""1A"",""section_name"":""Risk Factors"",""position"":362133}]"
179,Live Nation Entertainment,LYV,has_10k,,Media,Entertainment,2024-02-22T00:00:00Z,3124.6,-81.3,0,0,0,0,0,0,0,0,no_ai_mention,"We will continue to invest in our ticketing platforms and develop innovative products to grow our sales channels, drive increased ticket sales, grow non-service fee revenue streams, and continue to build our client base. These include technological and digital transformations to improve the experience and transparency for fans, venues, and event organizers as well as the overall quality of service. In addition, we will continue to invest in tools that reduce fraud and help artists and teams determine how to get their tickets into the hands of real fans.",,"[{""text"": ""We will continue to invest in our ticketing platforms and develop innovative products to grow our sales channels, drive increased ticket sales, grow non-service fee revenue streams, and continue to build our client base. These include technological and digital transformations to improve the experience and transparency for fans, venues, and event organizers as well as the overall quality of service. In addition, we will continue to invest in tools that reduce fraud and help artists and teams determine how to get their tickets into the hands of real fans."", ""type"": ""benefit""}, {""text"": ""We have implemented technical safeguards that are designed to protect our information systems from cybersecurity threats, including firewalls, intrusion prevention and detection systems, anti-malware functionality, and access controls, which are evaluated and improved through vulnerability assessments and cybersecurity threat intelligence, as well as outside audits and certifications."", ""type"": ""benefit""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LYV&type=10-K,
180,Marsh & McLennan,MMC,has_10k,,Financials,Diversified Financials,2024-02-12T00:00:00Z,22736.0,9.7,33,24,0,0,0,9,0,0,both,"We are actively investing in generative AI tools. While our internal generative AI tool, LenAI, was designed to meet our standards for data security and to address and mitigate the risks associated with this new technology, our use of generative AI in certain products and services may present risks and challenges that remain uncertain due to the relative novelty of this technology.","Cyberattacks are increasing in frequency and evolving in nature. We are at risk of attack by a variety of adversaries, including nation states, state-sponsored organizations, organized crime and hackers, through use of increasingly sophisticated methods of attack, including the deployment of AI to find and exploit vulnerabilities, 'deep fakes', long-term, persistent attacks (referred to as advanced persistent threats) and the use of the IT supply chain to introduce malware through software updates or compromised suppliers accounts or hardware. In particular, the advance of AI and large language models has given rise to additional vulnerabilities and potential entry points for cyber threats. With generative AI tools, threat actors may have additional tools to automate breaches or persistent attacks, evade detection, or generate sophisticated phishing emails or other forms of digital impersonation.","[{""text"": ""We are actively investing in generative AI tools. While our internal generative AI tool, LenAI, was designed to meet our standards for data security and to address and mitigate the risks associated with this new technology, our use of generative AI in certain products and services may present risks and challenges that remain uncertain due to the relative novelty of this technology."", ""type"": ""benefit""}, {""text"": ""Cyberattacks are increasing in frequency and evolving in nature. We are at risk of attack by a variety of adversaries, including nation states, state-sponsored organizations, organized crime and hackers, through use of increasingly sophisticated methods of attack, including the deployment of AI to find and exploit vulnerabilities, 'deep fakes', long-term, persistent attacks (referred to as advanced persistent threats) and the use of the IT supply chain to introduce malware through software updates or compromised suppliers accounts or hardware. In particular, the advance of AI and large language models has given rise to additional vulnerabilities and potential entry points for cyber threats. With generative AI tools, threat actors may have additional tools to automate breaches or persistent attacks, evade detection, or generate sophisticated phishing emails or other forms of digital impersonation."", ""type"": ""risk""}]",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MMC&type=10-K,"[{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":62338},{""term"":""artificial_intelligence"",""section_num"":"""",""section_name"":""PREAMBLE"",""position"":62677},{""term"":""artificial_intelligence"",""section_num"":""9"",""section_name"":""B"",""position"":94902},{""term"":""AI"",""section_num"":""9"",""section_name"":""B"",""position"":94928},{""term"":""AI"",""section_num"":""9"",""section_name"":""B"",""position"":110013},{""term"":""AI"",""section_num"":""9"",""section_name"":""B"",""position"":123715},{""term"":""AI"",""section_num"":""9"",""section_name"":""B"",""position"":138254},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":146044},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":146331},{""term"":""generative_AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":146456},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":146467},{""term"":""generative_AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":146692},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":146703},{""term"":""generative_AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":146792},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":146803},{""term"":""generative_AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":146930},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":146941},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":161167},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":166011},{""term"":""generative_AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":166693},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":166704},{""term"":""generative_AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":167822},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":167833},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":168222},{""term"":""generative_AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":168494},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":168505},{""term"":""generative_AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":168534},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":168545},{""term"":""generative_AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":168700},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":168711},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":169050},{""term"":""AI"",""section_num"":""8"",""section_name"":""of this report"",""position"":169174},{""term"":""AI"",""section_num"":""7"",""section_name"":""A"",""position"":211213}]"
